CAS Number,Chemical Name,Chemical Grade,Chemical Analysis,Test Method,Chemical Purity Mean Op,Chemical Purity Mean(%),Chemical Purity Min(%),Chemical Purity Max(%),Species Scientific Name,Species Common Name,Organism Lifestage,Organism Age Mean Op,Organism Age Mean,Organism Age Min Op,Organism Age Min,Organism Age Max Op,Organism Age Max,Age Units,Exposure Type,Media Type,Test Location,Number of Doses,Conc 1 Type (Standardized),Conc 1 Mean Op (Standardized),Conc 1 Mean (Standardized),Conc 1 Min Op (Standardized),Conc Min 1 (Standardized),Conc 1 Max Op (Standardized),Conc 1 Max (Standardized),Conc 1 Units (Standardized),Conc 2 Type (Standardized),Conc 2 Mean Op (Standardized),Conc 2 Mean (Standardized),Conc Min 2 (Standardized),Conc 2 Max (Standardized),Conc 2 Units (Standardized),Effect,Effect Measurement,Endpoint,Observed Duration Mean (Days),Observed Duration Units (Days),Chemical Formulation,Chemical DTXSID,DOI,Study Type,Test Type,Result Sample Unit,BCF 1 Unit,BCF 2 Unit,Result Comment,General Comments,Author,Reference Number,Title,Source,Publication Year,Citation,log_LC50
36734197,"3-(3,5-Dichlorophenyl)-N-(1-methylethyl)-2,4-dioxo-1-imidazolidinecarboxamide","Technical grade, technical product, technical formulation",Unmeasured,Not reported,,98.1,,,Pimephales promelas,Fathead Minnow,,,,,,,,,"Aquatic, unspecified",Fresh water,Lab,6,Active ingredient,>,10.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID3024154,,,,,--,,,SOURCE/IN-HOUSE CULTURES//MEDIA/NR//   ,"York,D.",195495,Iprodione - Short-Term Reproduction Assay with Fathead Minnow (Pimephales promelas),"Project Number: M/421577/01/1, EBIDP001, 13798/6272. Unpublished study prepared by Smithers Viscient Laboratories:167 p.",2012,"York,D. (2012). Iprodione - Short-Term Reproduction Assay with Fathead Minnow (Pimephales promelas). Project Number: M/421577/01/1, EBIDP001, 13798/6272. Unpublished study prepared by Smithers Viscient Laboratories, 167 p. ECOREF#:195495",1.0
37228470,Ethylene phosphite,,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,,34.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID10776663,10.1016/0043-1354(69)90046-3,,,,--,,,,"Bender,M.E.",901,"The Toxicity of the Hydrolysis and Breakdown Products of Malathion to the Fathead Minnow (Pimephales promelas, Rafinesque)",Water Res.3(8): 571-582,1969,"Bender,M.E. (1969). The Toxicity of the Hydrolysis and Breakdown Products of Malathion to the Fathead Minnow (Pimephales promelas, Rafinesque). Water Res., 3, (8), 571-582. doi:10.1016/0043-1354(69)90046-3. ECOREF#:901",1.5314789170422551
37529309,4-Decylbenzenamine,,Measured,Not coded,,97.0,,,Pimephales promelas,Fathead Minnow,,,32.0,,,,,Day(s),Flow-through,Fresh water,Lab,,Active ingredient,,0.0625,,0.0525,,0.0744,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Pure,DTXSID9022287,,,,,--,," Dilution factor:  0%, 20%, 40%, 60%, 80% and  100% of the stock solution.  The 0-hr samples were omitted from the data set becaNAe the chemical concentrations had not reached equilibrium in the test tanks and were high for a short ","   Dilution factor:  0%, 20%, 40%, 60%, 80% and  100% of the stock solution.  The 0-hr samples were omitted from the data set becaNAe the chemical concentrations had not reached equilibrium in the test tanks and were high for a short ","Geiger,D.L., D.J. Call, and L.T. Brooke",12859,Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas) Volume IV,"Center for Lake Superior Environmental Studies, University of Wisconsin, Superior, WI4:355 p.",1988,"Geiger,D.L., D.J. Call, and L.T. Brooke (1988). Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas) Volume IV. Center for Lake Superior Environmental Studies, University of Wisconsin, Superior, WI, 4, 355 p. ECOREF#:12859",-1.2041199826559248
37680652,"2,2',5-Trichloro-1,1'-biphenyl",,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,Larva,,,,,,,,Renewal,Fresh water,Lab,,Formulation,,0.0338,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID6073491,,,,,--,,,,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth",16467,Accumulation of Contaminants by Biota in East Fork Poplar Creek,"In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN4:109-172",1993,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth (1993). Accumulation of Contaminants by Biota in East Fork Poplar Creek. In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN, 4, 109-172. ECOREF#:16467",-1.4710832997223453
37680732,"2,2',4,5,5'-Pentachloro-1,1'-biphenyl",,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,Larva,,,,,,,,Renewal,Fresh water,Lab,,Formulation,>,0.01,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID8038304,,,,,--,,,,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth",16467,Accumulation of Contaminants by Biota in East Fork Poplar Creek,"In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN4:109-172",1993,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth (1993). Accumulation of Contaminants by Biota in East Fork Poplar Creek. In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN, 4, 109-172. ECOREF#:16467",-2.0
37841251,"2,4,6-Trinitrobenzonitrile",,Unmeasured,United States Environmental Protection Agency,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,,2.0,,1.6,,2.3,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID40406724,,,Acute,,--,,,,"Liu,D.H.W., R.J. Spanggord, H.C. Bailey, H.S. Javitz, and D.C.L. Jones",73461,"Toxicity of TNT Wastewaters to Aquatic Organisms:  Final Report.  Volume I.  Acute Toxicity of LAP Wastewater and 2,4,6-Trinitrotoluene","Contract No.DAMD17-75-C-5056, SRI Intl., Menlo Park, CA:82 p.",1983,"Liu,D.H.W., R.J. Spanggord, H.C. Bailey, H.S. Javitz, and D.C.L. Jones (1983). Toxicity of TNT Wastewaters to Aquatic Organisms:  Final Report.  Volume I.  Acute Toxicity of LAP Wastewater and 2,4,6-Trinitrotoluene. Contract No.DAMD17-75-C-5056, SRI Intl., Menlo Park, CA, 82 p. ECOREF#:73461",0.3010299956639812
37841251,"2,4,6-Trinitrobenzonitrile",,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,<,5.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID40406724,,,,,--,,,,"Liu,D.H.W., R.J. Spanggord, H.C. Bailey, G.W.,Jr. Newell, G. Pearson, and M.C. Warner",5671,Acute Toxicity of TNT Wastewater Components to the Fathead Minnow (Pimephales promelas),"In: R.G.Burford (Ed.), Symposium: Int.Congress on Toxicology, Toronto, Ontario, Canada:527 p.",1977,"Liu,D.H.W., R.J. Spanggord, H.C. Bailey, G.W.,Jr. Newell, G. Pearson, and M.C. Warner (1977). Acute Toxicity of TNT Wastewater Components to the Fathead Minnow (Pimephales promelas). In: R.G.Burford (Ed.), Symposium: Int.Congress on Toxicology, Toronto, Ontario, Canada, 527 p. ECOREF#:5671",0.6989700043360189
38380073,"2,2',3,3',4,4'-Hexachloro-1,1'-biphenyl",,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,Larva,,,,,,,,Renewal,Fresh water,Lab,,Formulation,>,0.0006,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID50858932,,,,,--,,,,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth",16467,Accumulation of Contaminants by Biota in East Fork Poplar Creek,"In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN4:109-172",1993,"Black,M.C., W. Burton, J.F. McCarthy, M.J. Peterson, and G.R. Southworth (1993). Accumulation of Contaminants by Biota in East Fork Poplar Creek. In: Oak Ridge Y12 Plant, Environ.Sci.Div.Publ.No.3859, Oak Ridge Natl.Lab., Oak Ridge, TN, 4, 109-172. ECOREF#:16467",-3.2218487496163566
38638050,Nonylphenyl diphenyl phosphate,,Unmeasured,Other Method,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,>,1000.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID10959479,,,Acute,,--,,,"TMETH/COMMITTEE ON METHODS FOR ACUTE TOXICITY TESTS WITH AQUATIC ORGANISMS, 1975//MEDIA/NR//   ","Mayer,F.L., W.J. Adams, M.T. Finley, P.R. Michael, P.M. Mehrle, and V.W. Saeger",2957,Phosphate Ester Hydraulic Fluids: An Aquatic Environmental Assessment of Pydrauls 50E and 115E,ASTM Spec. Tech. Publ.:103-123,1981,"Mayer,F.L., W.J. Adams, M.T. Finley, P.R. Michael, P.M. Mehrle, and V.W. Saeger (1981). Phosphate Ester Hydraulic Fluids: An Aquatic Environmental Assessment of Pydrauls 50E and 115E. ASTM Spec. Tech. Publ., 103-123. ECOREF#:2957",3.0
38638050,Nonylphenyl diphenyl phosphate,,Not reported,Not coded,,100.0,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Active ingredient,>,100.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID10959479,,,,,--,,,,"Mayer,F.L.,Jr., and M.R. Ellersieck",6797,Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals,"USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.",1986,"Mayer,F.L.,Jr., and M.R. Ellersieck (1986). Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals. USDI Fish and Wildlife Service, Publication No.160, Washington, DC, 505 p. ECOREF#:6797",2.0
38641940,N-(Phosphonomethyl)glycine compd. with 2-propanamine (1:1),,Not coded,United States Environmental Protection Agency,,41.3,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,,9.4,,5.6,,16.0,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0034649,,,Acute,,--,,,CONTR/STD METHODS USED//   ,U.S. Environmental Protection Agency,344,Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB)),"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",1992,"U.S. Environmental Protection Agency (1992). Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB)). Environmental Fate and Effects Division, U.S.EPA, Washington, D.C., ECOREF#:344",0.9731278535996987
38641940,N-(Phosphonomethyl)glycine compd. with 2-propanamine (1:1),,Unmeasured,USEPA and STDMETH methods,,,,,Pimephales promelas,Fathead Minnow,Larva,,,,2.0,,10.0,Day(s),Static,Fresh water,Lab,,Active ingredient,>,5.5,,,,,ae mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0034649,10.1002/tox.20686,,Acute,,--,,,SOURCE/CAPTIVE BREEDING COLONY//   ,"Tatum,V.L., D.L. Borton, W.R. Streblow, J. Louch, and J.P. Shepard",160505,Acute Toxicity of Commonly Used Forestry Herbicide Mixtures to Ceriodaphnia dubia and Pimephales promelas,Environ. Toxicol.27(12): 671-684,2012,"Tatum,V.L., D.L. Borton, W.R. Streblow, J. Louch, and J.P. Shepard (2012). Acute Toxicity of Commonly Used Forestry Herbicide Mixtures to Ceriodaphnia dubia and Pimephales promelas. Environ. Toxicol., 27, (12), 671-684. doi:10.1002/tox.20686. ECOREF#:160505",0.7403626894942439
38641940,N-(Phosphonomethyl)glycine compd. with 2-propanamine (1:1),,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,Juvenile,,,,,,,,Static,Fresh water,Lab,,Formulation,,127.0,,100.0,,161.0,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0034649,,,,,--,, CARRIER/CHEMTROL AND VALENT X-77 SPREADER// ,   CARRIER/CHEMTROL AND VALENT X-77 SPREADER// ,"Henry,C.J.",8784,Effects of Rodeo Herbicide on Aquatic Invertebrates and Fathead Minnows,"M.S.Thesis, South Dakota State University, Brookings, SD:63 p.",1992,"Henry,C.J. (1992). Effects of Rodeo Herbicide on Aquatic Invertebrates and Fathead Minnows. M.S.Thesis, South Dakota State University, Brookings, SD, 63 p. ECOREF#:8784",2.103803720955957
38641940,N-(Phosphonomethyl)glycine compd. with 2-propanamine (1:1),,Unmeasured,USEPA and STDMETH methods,,,,,Pimephales promelas,Fathead Minnow,Larva,,,,2.0,,10.0,Day(s),Static,Fresh water,Lab,,Active ingredient,>,7.33,,,,,ae mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0034649,10.1002/tox.20686,,Acute,,--,,,SOURCE/CAPTIVE BREEDING COLONY//   ,"Tatum,V.L., D.L. Borton, W.R. Streblow, J. Louch, and J.P. Shepard",160505,Acute Toxicity of Commonly Used Forestry Herbicide Mixtures to Ceriodaphnia dubia and Pimephales promelas,Environ. Toxicol.27(12): 671-684,2012,"Tatum,V.L., D.L. Borton, W.R. Streblow, J. Louch, and J.P. Shepard (2012). Acute Toxicity of Commonly Used Forestry Herbicide Mixtures to Ceriodaphnia dubia and Pimephales promelas. Environ. Toxicol., 27, (12), 671-684. doi:10.1002/tox.20686. ECOREF#:160505",0.865103974641128
38641940,N-(Phosphonomethyl)glycine compd. with 2-propanamine (1:1),,Unmeasured,Not coded,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Formulation,,2.3,,1.9,,2.8,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0034649,10.1007/BF01056243,,,,--,,,,"Folmar,L.C., H.O. Sanders, and A.M. Julin",5752,Toxicity of the Herbicide Glyphosate and Several of Its Formulations to Fish and Aquatic Invertebrates,Arch. Environ. Contam. Toxicol.8(3): 269-278,1979,"Folmar,L.C., H.O. Sanders, and A.M. Julin (1979). Toxicity of the Herbicide Glyphosate and Several of Its Formulations to Fish and Aquatic Invertebrates. Arch. Environ. Contam. Toxicol., 8, (3), 269-278. doi:10.1007/BF01056243. ECOREF#:5752",0.36172783601759284
39145476,1-(4-Chlorophenoxy)-2-nitrobenzene,,Measured,Not reported,,,,,Pimephales promelas,Fathead Minnow,,,34.0,,,,,Day(s),Flow-through,Fresh water,Lab,6,Active ingredient,,1.92,,1.76,,2.1,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID8021694,,,Acute,,--,,,SOURCE/US EPA ENVIRONMENTAL RESEARCH LABORATORY DULUTH AND THE UNIVERSITY OF WISCONSIN SUPERIOR//MEDIA/FILTERED LAKE SUPERIOR WATER OR DECHLORINATED CITY OF SUPERIOR WISCONSIN WATER//   ,"Geiger,D.L., C.E. Northcott, D.J. Call, and L.T. Brooke",12447,"Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Volume II","Center for Lake Superior Environmental Studies, University of Wisconsin, Superior, WI:326 p.",1985,"Geiger,D.L., C.E. Northcott, D.J. Call, and L.T. Brooke (1985). Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Volume II. Center for Lake Superior Environmental Studies, University of Wisconsin, Superior, WI, 326 p. ECOREF#:12447",0.28330122870354957
39289946,610 P,,Measured,Other Method,,,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,2,Active ingredient,>,0.19,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID701033312,,,Acute,,--,,CONC1/ONLY CONC TESTED// ,"SOURCE/OBTAINED FROM CULTURES MAINTAINED AT EG AND G, BIONOMICS, WAREHAM, MASSACHUSETTS//TMETH/EG AND G, BIONOMICS PROTOCOL FOR FRESHWATER STATIC ACUTE TOXICITY TESTS WITH FISH 1982 AND AMENDMENT EGG/CMA-003//MEDIA/SOFT WATER RECONSTITUTED FROM DEIONIZED WATER ACCORDING TO RECOMMENDED PROCEDURES//  CONC1/ONLY CONC TESTED// ",E.G. and G. Bionomics,180336,Acute Toxicity of Fourteen Phthalate Esters to Fathead Minnows,"Final Report BW-83-3-1374, EPA/OTS 40-8326129:42 p.",1983,"E.G. and G. Bionomics (1983). Acute Toxicity of Fourteen Phthalate Esters to Fathead Minnows. Final Report BW-83-3-1374, EPA/OTS 40-8326129, 42 p. ECOREF#:180336",-0.721246399047171
39289946,610 P,,Measured,United States Environmental Protection Agency,>=,95.0,,,Pimephales promelas,Fathead Minnow,Juvenile,,,,,,,,Flow-through,Fresh water,Lab,1-6,Active ingredient,>,0.25,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID701033312,10.1002/etc.5620140916,,Acute,,--,,,"SOURCE/NR//TMETH/METHODS FOR ACUTE TOXICITY TESTS WITH FISH, MACROINVERTEBRATES, AND AMPHIBIANS. EPA-660/3-75-009, 1975//MEDIA/NR//   ","Adams,W.J., G.R. Biddinger, K.A. Robillard, and J.W. Gorsuch",15040,A Summary of the Acute Toxicity of 14 Phthalate Esters to Representative Aquatic Organisms,Environ. Toxicol. Chem.14(9): 1569-1574,1995,"Adams,W.J., G.R. Biddinger, K.A. Robillard, and J.W. Gorsuch (1995). A Summary of the Acute Toxicity of 14 Phthalate Esters to Representative Aquatic Organisms. Environ. Toxicol. Chem., 14, (9), 1569-1574. doi:10.1002/etc.5620140916. ECOREF#:15040",-0.6020599913279624
39289946,610 P,,Measured,United States Environmental Protection Agency,>=,95.0,,,Pimephales promelas,Fathead Minnow,Juvenile,,,,,,,,Static,Fresh water,Lab,1-6,Active ingredient,>,0.16,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID701033312,10.1002/etc.5620140916,,Acute,,--,,,"SOURCE/NR//TMETH/METHODS FOR ACUTE TOXICITY TESTS WITH FISH, MACROINVERTEBRATES, AND AMPHIBIANS. EPA-660/3-75-009, 1975//MEDIA/NR//   ","Adams,W.J., G.R. Biddinger, K.A. Robillard, and J.W. Gorsuch",15040,A Summary of the Acute Toxicity of 14 Phthalate Esters to Representative Aquatic Organisms,Environ. Toxicol. Chem.14(9): 1569-1574,1995,"Adams,W.J., G.R. Biddinger, K.A. Robillard, and J.W. Gorsuch (1995). A Summary of the Acute Toxicity of 14 Phthalate Esters to Representative Aquatic Organisms. Environ. Toxicol. Chem., 14, (9), 1569-1574. doi:10.1002/etc.5620140916. ECOREF#:15040",-0.7958800173440752
39341156,Phos-Chek 259,,Not reported,Not coded,,92.0,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Active ingredient,,300.0,,265.0,,340.0,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Commercial,DTXSID701339374,,,,,--,,,,"Mayer,F.L.,Jr., and M.R. Ellersieck",6797,Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals,"USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.",1986,"Mayer,F.L.,Jr., and M.R. Ellersieck (1986). Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals. USDI Fish and Wildlife Service, Publication No.160, Washington, DC, 505 p. ECOREF#:6797",2.4771212547196626
39429715,Purifloc C 31,,Not reported,Not coded,,100.0,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Active ingredient,,0.49,,0.419,,0.596,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID701033643,,,,,--,,,,"Mayer,F.L.,Jr., and M.R. Ellersieck",6797,Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals,"USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.",1986,"Mayer,F.L.,Jr., and M.R. Ellersieck (1986). Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals. USDI Fish and Wildlife Service, Publication No.160, Washington, DC, 505 p. ECOREF#:6797",-0.3098039199714863
39429715,Purifloc C 31,,Not reported,Not coded,,100.0,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Flow-through,Fresh water,Lab,,Active ingredient,,0.56,,0.471,,0.666,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Liquid,DTXSID701033643,,,,,--,,,,"Mayer,F.L.,Jr., and M.R. Ellersieck",6797,Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals,"USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.",1986,"Mayer,F.L.,Jr., and M.R. Ellersieck (1986). Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals. USDI Fish and Wildlife Service, Publication No.160, Washington, DC, 505 p. ECOREF#:6797",-0.25181197299379954
39450050,Halowax 1099,,Not reported,Not coded,,100.0,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Static,Fresh water,Lab,,Active ingredient,>,100.0,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Commercial,DTXSID90107693,,,,,--,,,,"Mayer,F.L.,Jr., and M.R. Ellersieck",6797,Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals,"USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.",1986,"Mayer,F.L.,Jr., and M.R. Ellersieck (1986). Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals. USDI Fish and Wildlife Service, Publication No.160, Washington, DC, 505 p. ECOREF#:6797",2.0
39515418,"2,2,3,3-Tetramethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester",,Not coded,United States Environmental Protection Agency,,93.7,,,Pimephales promelas,Fathead Minnow,,,,,,,,,Flow-through,Fresh water,Lab,,Active ingredient,,0.00237,,0.00204,,0.00283,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),,DTXSID0024002,,,Acute,,--,,,CONTR/STD METHODS USED//   ,U.S. Environmental Protection Agency,344,Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB)),"Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:",1992,"U.S. Environmental Protection Agency (1992). Pesticide Ecotoxicity Database (Formerly: Environmental Effects Database (EEDB)). Environmental Fate and Effects Division, U.S.EPA, Washington, D.C., ECOREF#:344",-2.625251653989896
39905572,4-(Hexyloxy)benzenamine,,Measured,Not coded,>=,95.0,,,Pimephales promelas,Fathead Minnow,Juvenile,,,,26.0,,34.0,Day(s),Flow-through,Fresh water,Lab,,Active ingredient,,3.86,,,,,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Pure,DTXSID4022288,10.1002/etc.5620140920,,,,--,,,,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund",15031,Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals,Environ. Toxicol. Chem.14(9): 1591-1605,1995,"Broderius,S.J., M.D. Kahl, and M.D. Hoglund (1995). Use of Joint Toxic Response to Define the Primary Mode of Toxic Action for Diverse Industrial Organic Chemicals. Environ. Toxicol. Chem., 14, (9), 1591-1605. doi:10.1002/etc.5620140920. ECOREF#:15031",0.5865873046717549
39905572,4-(Hexyloxy)benzenamine,,Unmeasured,Not coded,,99.0,,,Pimephales promelas,Fathead Minnow,,,34.0,,,,,Day(s),Flow-through,Fresh water,Lab,,Active ingredient,,2.8,,2.5,,3.1,AI mg/L,,,,,,,Mortality,Mortality,LC50,4,Day(s),Pure,DTXSID4022288,,,,,--,,,,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott",12448,"Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1","Center for Lake Superior Environmental Studies, University of Wisconsin-Superior, Superior, WI:414 p.",1984,"Brooke,L.T., D.J. Call, D.L. Geiger, and C.E. Northcott (1984). Acute Toxicities of Organic Chemicals to Fathead Minnows (Pimephales promelas), Vol. 1. Center for Lake Superior Environmental Studies, University of Wisconsin-Superior, Superior, WI, 414 p. ECOREF#:12448",0.4471580313422192
